PL1 1DZ,Plymouth,,,Royal Parade,,50,Central Point,,,,18911275,S, ,1L,0,Central Point,Room 218,,,51276240, 
PL1 1DZ,Plymouth,,,Royal Parade,,50,Central Point,,,,18911275,S, ,1L,0,Central Point,Room 219,,,51276241, 
PL1 1DZ,Plymouth,,,Royal Parade,,50,Central Point,,,,18911275,S, ,1L,0,Central Point,Room 220,,,51276242, 
PL1 1DZ,Plymouth,,,Royal Parade,,50,Central Point,,,,18911275,S, ,1L,0,Central Point,Room 221,,,51276243, 
PL1 1DZ,Plymouth,,,Royal Parade,,50,Central Point,,,,18911275,S, ,1L,0,Central Point,Room 222,,,51276244, 
PL1 1DZ,Plymouth,,,Royal Parade,,50,Central Point,,,,18911275,S, ,1L,0,Central Point,Room 223,,,51276245, 
PL1 1DZ,Plymouth,,,Royal Parade,,50,Central Point,,,,18911275,S, ,1L,0,Central Point,Room 224,,,51276246, 
PL1 1DZ,Plymouth,,,Royal Parade,,50,Central Point,,,,18911275,S, ,1L,0,Central Point,Room 225,,,51276247, 
PL1 1DZ,Plymouth,,,Royal Parade,,50,Central Point,,,,18911275,S, ,1L,0,Central Point,Room 301,,,51276258, 
PL1 1DZ,Plymouth,,,Royal Parade,,50,Central Point,,,,18911275,S, ,1L,0,Central Point,Room 302,,,51276259, 
PL1 1DZ,Plymouth,,,Royal Parade,,50,Central Point,,,,18911275,S, ,1L,0,Central Point,Room 303,,,51276260, 
PL1 1DZ,Plymouth,,,Royal Parade,,50,Central Point,,,,18911275,S, ,1L,0,Central Point,Room 304,,,51276261, 
PL1 1DZ,Plymouth,,,Royal Parade,,50,Central Point,,,,18911275,S, ,1L,0,Central Point,Room 305,,,51276262, 
PL1 1DZ,Plymouth,,,Royal Parade,,50,Central Point,,,,18911275,S, ,1L,0,Central Point,Room 306,,,51276263, 
PL1 1DZ,Plymouth,,,Royal Parade,,50,Central Point,,,,18911275,S, ,1L,0,Central Point,Room 307,,,51276264, 
PL1 1DZ,Plymouth,,,Royal Parade,,50,Central Point,,,,18911275,S, ,1L,0,Central Point,Room 308,,,51276265, 
PL1 1DZ,Plymouth,,,Royal Parade,,50,Central Point,,,,18911275,S, ,1L,0,Central Point,Room 309,,,51276266, 
PL1 1DZ,Plymouth,,,Royal Parade,,50,Central Point,,,,18911275,S, ,1L,0,Central Point,Room 310,,,51276267, 
PL1 1DZ,Plymouth,,,Royal Parade,,50,Central Point,,,,18911275,S, ,1L,0,Central Point,Room 311,,,51276268, 
PL1 1DZ,Plymouth,,,Royal Parade,,50,Central Point,,,,18911275,S, ,1L,0,Central Point,Room 312,,,51276269, 
PL1 1DZ,Plymouth,,,Royal Parade,,50,Central Point,,,,18911275,S, ,1L,0,Central Point,Room 313,,,51276270, 
PL1 1DZ,Plymouth,,,Royal Parade,,50,Central Point,,,,18911275,S, ,1L,0,Central Point,Room 314,,,51276271, 
PL1 1DZ,Plymouth,,,Royal Parade,,50,Central Point,,,,18911275,S, ,1L,0,Central Point,Room 315,,,51276272, 
PL1 1DZ,Plymouth,,,Royal Parade,,50,Central Point,,,,18911275,S, ,1L,0,Central Point,Room 316,,,51276273, 
PL1 1DZ,Plymouth,,,Royal Parade,,50,Central Point,,,,18911275,S, ,1L,0,Central Point,Room 317,,,51276274, 
PL1 1DZ,Plymouth,,,Royal Parade,,50,Central Point,,,,18911275,S, ,1L,0,Central Point,Room 318,,,51276275, 
PL1 1DZ,Plymouth,,,Royal Parade,,50,Central Point,,,,18911275,S, ,1L,0,Central Point,Room 319,,,51276276, 
PL1 1DZ,Plymouth,,,Royal Parade,,50,Central Point,,,,18911275,S, ,1L,0,Central Point,Room 320,,,51276277, 
PL1 1DZ,Plymouth,,,Royal Parade,,50,Central Point,,,,18911275,S, ,1L,0,Central Point,Room 321,,,51276278, 
PL1 1DZ,Plymouth,,,Royal Parade,,50,Central Point,,,,18911275,S, ,1L,0,Central Point,Room 322,,,51276279, 
PL1 1DZ,Plymouth,,,Royal Parade,,50,Central Point,,,,18911275,S, ,1L,0,Central Point,Room 323,,,51276280, 
PL1 1DZ,Plymouth,,,Royal Parade,,50,Central Point,,,,18911275,S, ,1L,0,Central Point,Room 324,,,51276281, 
PL1 1DZ,Plymouth,,,Royal Parade,,50,Central Point,,,,18911275,S, ,1L,0,Central Point,Room 325,,,51276282, 
PL1 1DZ,Plymouth,,,Royal Parade,,50,Central Point,,,,18911275,S, ,1L,0,Central Point,Room 401,,,51276296, 
PL1 1DZ,Plymouth,,,Royal Parade,,50,Central Point,,,,18911275,S, ,1L,0,Central Point,Room 402,,,51276297, 
PL1 1DZ,Plymouth,,,Royal Parade,,50,Central Point,,,,18911275,S, ,1L,0,Central Point,Room 403,,,51276298, 
PL1 1DZ,Plymouth,,,Royal Parade,,50,Central Point,,,,18911275,S, ,1L,0,Central Point,Room 404,,,51276299, 
PL1 1DZ,Plymouth,,,Royal Parade,,50,Central Point,,,,18911275,S, ,1L,0,Central Point,Room 405,,,51276300, 
PL1 1DZ,Plymouth,,,Royal Parade,,50,Central Point,,,,18911275,S, ,1L,0,Central Point,Room 406,,,51276301, 
PL1 1DZ,Plymouth,,,Royal Parade,,50,Central Point,,,,18911275,S, ,1L,0,Central Point,Room 407,,,51276302, 
PL1 1DZ,Plymouth,,,Royal Parade,,50,Central Point,,,,18911275,S, ,1L,0,Central Point,Room 408,,,51276303, 
PL1 1DZ,Plymouth,,,Royal Parade,,50,Central Point,,,,18911275,S, ,1L,0,Central Point,Room 409,,,51276304, 
PL1 1DZ,Plymouth,,,Royal Parade,,50,Central Point,,,,18911275,S, ,1L,0,Central Point,Room 410,,,51276305, 
PL1 1DZ,Plymouth,,,Royal Parade,,50,Central Point,,,,18911275,S, ,1L,0,Central Point,Room 411,,,51276306, 
PL1 1DZ,Plymouth,,,Royal Parade,,50,Central Point,,,,18911275,S, ,1L,0,Central Point,Room 412,,,51276307, 
PL1 1DZ,Plymouth,,,Royal Parade,,50,Central Point,,,,18911275,S, ,1L,0,Central Point,Room 413,,,51276308, 
PL1 1DZ,Plymouth,,,Royal Parade,,50,Central Point,,,,18911275,S, ,1L,0,Central Point,Room 414,,,51276309, 
PL1 1DZ,Plymouth,,,Royal Parade,,50,Central Point,,,,18911275,S, ,1L,50,Central Point,Room 501,,,51276326, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 1,,,56264921, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 2,,,56264922, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 3,,,56264923, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 4,,,56264924, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 5,,,56264925, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 6,,,56264926, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 7,,,56264927, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 8,,,56264928, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 9,,,56264929, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 10,,,56264930, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 11,,,56264931, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 12,,,56264932, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 13,,,56264933, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 14,,,56264934, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 15,,,56264935, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 16,,,56264936, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 17,,,56264937, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 18,,,56264938, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 19,,,56264939, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 20,,,56264940, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 21,,,56264941, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 22,,,56264942, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 23,,,56264943, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 24,,,56264944, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 25,,,56264945, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 26,,,56264946, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 27,,,56264947, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 28,,,56264948, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 29,,,56264949, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 30,,,56264950, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 31,,,56264951, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 32,,,56264952, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 33,,,56264953, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 34,,,56264954, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 35,,,56264955, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 36,,,56264956, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 37,,,56264957, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 38,,,56264958, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 39,,,56264959, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 40,,,56264960, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 41,,,56264961, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 42,,,56264962, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 43,,,56264963, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 44,,,56264964, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 45,,,56264965, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 46,,,56264966, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 47,,,56264967, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 48,,,56264968, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 49,,,56264969, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 50,,,56264970, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 51,,,56264971, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 52,,,56264972, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 53,,,56264973, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 54,,,56264974, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 55,,,56264975, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 56,,,56264976, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 57,,,56264977, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 58,,,56264978, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 59,,,56264979, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 60,,,56264980, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 61,,,56264981, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 62,,,56264982, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 63,,,56264983, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 64,,,56264984, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 65,,,56264985, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 66,,,56264986, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 67,,,56264987, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 68,,,56264988, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 69,,,56264989, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 70,,,56264990, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 71,,,56264991, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 72,,,56264992, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 73,,,56264993, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 74,,,56264994, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 75,,,56264995, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 76,,,56264996, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 77,,,56264997, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 78,,,56264998, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 79,,,56264999, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 80,,,56265000, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 81,,,56265001, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 82,,,56265002, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 83,,,56265003, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 84,,,56265004, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 85,,,56265005, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 86,,,56265006, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 87,,,56265007, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 88,,,56265008, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 89,,,56265009, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 90,,,56265010, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 91,,,56265011, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 92,,,56265012, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 93,,,56265013, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 94,,,56265014, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 95,,,56265015, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 96,,,56265016, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 97,,,56265017, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 98,,,56265018, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 99,,,56265019, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 100,,,56265020, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 101,,,56265021, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 102,,,56265022, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 103,,,56265023, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 104,,,56265024, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 105,,,56265025, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 106,,,56265026, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 107,,,56265027, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 108,,,56265028, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 109,,,56265029, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 110,,,56265030, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 111,,,56265031, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 112,,,56265032, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 113,,,56265033, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 114,,,56265034, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 115,,,56265035, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 116,,,56265036, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 117,,,56265037, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 118,,,56265038, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 119,,,56265039, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 120,,,56265040, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 121,,,56265041, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 122,,,56265042, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 123,,,56265043, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 124,,,56265044, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 125,,,56265045, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 126,,,56265046, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 127,,,56265047, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 128,,,56265048, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 129,,,56265049, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 130,,,56265050, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 131,,,56265051, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 132,,,56265052, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 133,,,56265053, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 134,,,56265054, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 135,,,56265055, 
PL1 1ET,Plymouth,,,Raleigh Street,,6,,,,,55498695,S, ,1S,6,,Flat 136,,,56265056, 
