PL1 2QQ,Plymouth,,,Lockyer Street, , ,9-13,Flat 6,,,,57445257,S, ,1G
PL1 2QQ,Plymouth,,,Lockyer Street, , ,9-13,Flat 7,,,,57445258,S, ,1H
PL1 2QQ,Plymouth,,,Lockyer Street, , ,9-13,Flat 8,,,,57445259,S, ,1J
PL1 2QQ,Plymouth,,,Lockyer Street, , ,9-13,Flat 9,,,,57445260,S, ,1L
PL1 2QQ,Plymouth,,,Lockyer Street, , ,9-13,Flat 10,,,,57445261,S, ,1N
PL1 2QQ,Plymouth,,,Lockyer Street, , ,9-13,Flat 11,,,,57445262,S, ,1P
PL1 2QQ,Plymouth,,,Lockyer Street, , ,9-13,Flat 12,,,,57445263,S, ,1Q
PL1 2QQ,Plymouth,,,Lockyer Street, , ,9-13,Flat 13,,,,57445264,S, ,1R
PL1 2QQ,Plymouth,,,Lockyer Street, , ,9-13,Flat 14,,,,57445265,S, ,1S
PL1 2QQ,Plymouth,,,Lockyer Street, , ,9-13,Flat 15,,,,57445266,S, ,1T
PL1 2QQ,Plymouth,,,Lockyer Street, , ,9-13,Flat 16,,,,57445267,S, ,1U
PL1 2QQ,Plymouth,,,Lockyer Street, , ,9-13,Flat 17,,,,57445268,S, ,1W
PL1 2QQ,Plymouth,,,Lockyer Street, , ,9-13,Flat 18,,,,57445269,S, ,1X
PL1 2QQ,Plymouth,,,Lockyer Street, , ,9-13,Flat 19,,,,57445270,S, ,1Y
PL1 2QQ,Plymouth,,,Lockyer Street, , ,9-13,Flat 20,,,,57445271,S, ,1Z
PL1 2QQ,Plymouth,,,Lockyer Street, , ,9-13,Flat 21,,,,57445272,S, ,2A
PL1 2QQ,Plymouth,,,Lockyer Street, , ,9-13,Flat 22,,,,57445273,S, ,2B
PL1 2QQ,Plymouth,,,Lockyer Street, , ,9-13,Flat 23,,,,57445274,S, ,2D
PL1 2QQ,Plymouth,,,Lockyer Street, , ,9-13,Flat 24,,,,57445275,S, ,2E
PL1 2QQ,Plymouth,,,Lockyer Street, , ,9-13,Flat 25,,,,57445276,S, ,2F
PL1 2QQ,Plymouth,,,Lockyer Street, , ,9-13,Flat 26,,,,57445277,S, ,2G
PL1 2QQ,Plymouth,,,Lockyer Street, , ,9-13,Flat 27,,,,57445278,S, ,2H
PL1 2QQ,Plymouth,,,Lockyer Street, , ,9-13,Flat 28,,,,57445279,S, ,2J
PL1 2QQ,Plymouth,,,Lockyer Street, , ,9-13,Flat 29,,,,57445280,S, ,2L
PL1 2QQ,Plymouth,,,Lockyer Street, , ,9-13,Flat 30,,,,57445281,S, ,2N
PL1 2QQ,Plymouth,,,Lockyer Street, , ,9-13,Flat 31,,,,57445282,S, ,2P
PL1 2QQ,Plymouth,,,Lockyer Street, , ,9-13,Flat 32,,,,57445283,S, ,2Q
PL1 2QQ,Plymouth,,,Lockyer Street, , ,9-13,Flat 33,,,,57445284,S, ,2R
PL1 2QQ,Plymouth,,,Lockyer Street, , ,9-13,Flat 34,,,,57445285,S, ,2S
PL1 2QQ,Plymouth,,,Lockyer Street, , ,9-13,Flat 35,,,,57445286,S, ,2T
PL1 2QQ,Plymouth,,,Lockyer Street, , ,9-13,Flat 36,,,,57445287,S, ,2U
PL1 2QQ,Plymouth,,,Lockyer Street, , ,9-13,Flat 37,,,,57445288,S, ,2W
PL1 2QQ,Plymouth,,,Lockyer Street, , ,9-13,Flat 38,,,,57445289,S, ,2X
PL1 2QQ,Plymouth,,,Lockyer Street, , ,9-13,Flat 39,,,,57445290,S, ,2Y
PL1 2QQ,Plymouth,,,Lockyer Street, , ,9-13,Flat 40,,,,57445291,S, ,2Z
PL1 2QQ,Plymouth,,,Lockyer Street, , ,9-13,Flat 41,,,,57445292,S, ,3A
PL1 2QQ,Plymouth,,,Lockyer Street, , ,9-13,Flat 42,,,,57445293,S, ,3B
PL1 2QQ,Plymouth,,,Lockyer Street, , ,9-13,Flat 43,,,,57445294,S, ,3D
PL1 2QQ,Plymouth,,,Lockyer Street, , ,9-13,Flat 44,,,,57445295,S, ,3E
PL1 2QQ,Plymouth,,,Lockyer Street, , ,9-13,Flat 45,,,,57445296,S, ,3F
PL1 2QQ,Plymouth,,,Lockyer Street, , ,9-13,Flat 46,,,,57445297,S, ,3G
PL1 2QQ,Plymouth,,,Lockyer Street, , ,9-13,Flat 47,,,,57445298,S, ,3H
PL1 3DE,Plymouth,,,Hoe Road, ,151,,,,,,52821357,S, ,1L
PL1 3DE,Plymouth,,,Hoe Road, ,150,,,,,,53672965,S, ,1N
PL1 3DF,Plymouth,,,Grand Parade, ,24,,,,,,56073821,S, ,3R
PL1 3GQ,Plymouth,,,Timber Street, ,25,,,,,,55339429,S, ,1A
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 4,,,,55878041,S, ,1A
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 1,,,,57829999,S, ,1B
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 2,,,,57830000,S, ,1D
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 3,,,,57830001,S, ,1E
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 5,,,,57830002,S, ,1F
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 6,,,,57830003,S, ,1G
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 7,,,,57830004,S, ,1H
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 8,,,,57830005,S, ,1J
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 9,,,,57830006,S, ,1L
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 10,,,,57830007,S, ,1N
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 11,,,,57830008,S, ,1P
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 12,,,,57830009,S, ,1Q
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 13,,,,57830010,S, ,1R
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 14,,,,57830011,S, ,1S
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 15,,,,57830012,S, ,1T
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 16,,,,57830013,S, ,1U
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 17,,,,57830014,S, ,1W
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 18,,,,57830015,S, ,1X
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 19,,,,57830016,S, ,1Y
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 20,,,,57830017,S, ,1Z
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 21,,,,57830018,S, ,2A
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 22,,,,57830019,S, ,2B
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 23,,,,57830020,S, ,2D
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 24,,,,57830021,S, ,2E
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 25,,,,57830022,S, ,2F
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 26,,,,57830023,S, ,2G
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 27,,,,57830024,S, ,2H
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 28,,,,57830025,S, ,2J
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 29,,,,57830026,S, ,2L
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 30,,,,57830027,S, ,2N
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 31,,,,57830028,S, ,2P
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 32,,,,57830029,S, ,2Q
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 33,,,,57830030,S, ,2R
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 34,,,,57830031,S, ,2S
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 35,,,,57830032,S, ,2T
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 36,,,,57830033,S, ,2U
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 37,,,,57830034,S, ,2W
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 38,,,,57830035,S, ,2X
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 39,,,,57830036,S, ,2Y
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 40,,,,57830037,S, ,2Z
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 41,,,,57830038,S, ,3A
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 42,,,,57830039,S, ,3B
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 43,,,,57830040,S, ,3D
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 44,,,,57830041,S, ,3E
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 45,,,,57830042,S, ,3F
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 46,,,,57830043,S, ,3G
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 47,,,,57830044,S, ,3H
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 48,,,,57830045,S, ,3J
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 49,,,,57830046,S, ,3L
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 50,,,,57830047,S, ,3N
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 51,,,,57830048,S, ,3P
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 52,,,,57830049,S, ,3Q
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 53,,,,57830050,S, ,3R
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 54,,,,57830051,S, ,3S
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 55,,,,57830052,S, ,3T
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 56,,,,57830053,S, ,3U
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 57,,,,57830054,S, ,3W
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 58,,,,57830055,S, ,3X
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 59,,,,57830056,S, ,3Y
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 60,,,,57830057,S, ,3Z
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 61,,,,57830058,S, ,4A
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 62,,,,57830059,S, ,4B
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 63,,,,57830060,S, ,4D
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 64,,,,57830061,S, ,4E
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 65,,,,57830062,S, ,4F
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 66,,,,57830063,S, ,4G
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 67,,,,57830064,S, ,4H
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 68,,,,57830065,S, ,4J
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 69,,,,57830066,S, ,4L
